date,forecast_origin_date,actual_target,pred_target,actual_var,pred_var,qlike,error_sq
2024-11-02,2024-11-01,-9.875369409182522,-7.96211787071976,5.1425859485689843e-05,0.00034841443878471816,1.0608514625792456,8.820221623405524e-08
2024-11-03,2024-11-02,-7.66475466133589,-8.538928620125771,0.00046907182261629994,0.00019569981671460342,0.5227198697363251,7.47322536107172e-08
2024-11-04,2024-11-03,-7.386133207392613,-7.465475070236158,0.0006197879172519,0.0005725130258397739,0.003232473496414645,2.2349153580283157e-09
2024-11-05,2024-11-04,-6.986185934823602,-7.560602933393743,0.0009245661709718,0.0005205612854640194,0.20167761157399688,1.6321994751415492e-07
2024-11-06,2024-11-05,-6.076503738850753,-8.215938856414416,0.0022961907175242002,0.0002703106090148847,5.355199911482776,4.104190214053716e-06
2024-11-07,2024-11-06,-7.522779705074414,-5.97416894269689,0.0005406276897262002,0.002543615098534252,0.7611538349451576,4.011958559843592e-06
2024-11-08,2024-11-07,-7.801772876712086,-7.554416343871789,0.00040900921291440014,0.0005237917669861895,0.028218815540066,1.3175034719243253e-08
2024-11-09,2024-11-08,-9.797912735378048,-7.650734984656948,5.556746247024779e-05,0.00047569437244001376,1.2639913058276622,1.7650662048074385e-07
2024-11-10,2024-11-09,-6.737021210697639,-8.044952458908774,0.0011861752654517997,0.00032071667438216087,1.3905823943537157,7.490185728562443e-07
2024-11-11,2024-11-10,-6.735612458201719,-7.479672009137379,0.0011878474704025003,0.0005644425172033105,0.3604016187188104,3.88633735673284e-07
2024-11-12,2024-11-11,-6.273470829109263,-7.696168231276049,0.0018856723654992996,0.0004545656404801868,1.7255968874718355,2.0480664583949304e-06
2024-11-13,2024-11-12,-5.917831781066736,-6.977906071904082,0.0026910285951770993,0.0009322532321175296,0.8265109349453019,3.093290777705321e-06
2024-11-14,2024-11-13,-6.279067875923911,-7.038453936162957,0.0018751476501304007,0.000877482157501189,0.3775776607942145,9.953364351830878e-07
2024-11-15,2024-11-14,-6.8553175590212,-7.228729429149462,0.0010538369270297,0.0007254420033021687,0.07927060064742708,1.0784322593001109e-07
2024-11-16,2024-11-15,-8.483224897189656,-7.299164429478163,0.0002069103609886001,0.0006761034713696387,0.49009414324651823,2.2014217482903345e-07
2024-11-17,2024-11-16,-7.986052347505467,-7.943696774058238,0.00034017432624389995,0.00035489209442564904,0.000884477680938689,2.1661270025170586e-10
2024-11-18,2024-11-17,-6.313933799544504,-7.739057973913878,0.0018108955092859002,0.0004354816169565361,1.7332492745592543,1.8917633752126115e-06
2024-11-19,2024-11-18,-7.196192526153115,-7.030789823048039,0.0007494338327651002,0.0008842331170261732,0.012955043748395845,1.817084703729754e-08
2024-11-20,2024-11-19,-8.156865979818138,-7.085030798767567,0.00028675969866170004,0.0008375489914120185,0.4142148715093823,3.03368845008396e-07
2024-11-21,2024-11-20,-7.040437674924414,-7.1750275234560785,0.0008757431875341999,0.0007654646495749629,0.00947757981232833,1.2161355934426865e-08
2024-11-22,2024-11-21,-7.559046450236287,-6.94334499376653,0.0005213721612307997,0.0009650361523358823,0.15596329634242156,1.9683773700329073e-07
2024-11-23,2024-11-22,-8.916806285442396,-7.3762791116984925,0.00013411588940890002,0.0006259255574803375,0.7547954143985394,2.4187674960853754e-07
2024-11-24,2024-11-23,-7.587764741646918,-7.36313316717907,0.0005066121984415001,0.0006342082628432898,0.023442072913907985,1.628075565082566e-08
2024-11-25,2024-11-24,-6.730684739886714,-7.584802521704587,0.0011937152937544003,0.0005081151200920146,0.49518282275413705,4.7004759812589337e-07
2024-11-26,2024-11-25,-6.616457190447188,-7.02864652445105,0.0013381634156756003,0.000886130325040673,0.09793093482020554,2.0433391502896442e-07
2024-11-27,2024-11-26,-7.685046984089861,-6.891417695282863,0.00045964919265520013,0.0010164717717935803,0.24582998949549495,3.100513846383178e-07
2024-11-28,2024-11-27,-8.136518916342414,-7.316806698271514,0.0002926541807940001,0.0006642800746346572,0.26027072330547596,1.3810580497286738e-07
2024-11-29,2024-11-28,-7.768375437620337,-7.271204070453407,0.0004228997360535998,0.0006952743302800797,0.10542016452777814,7.418791958003959e-08
2024-11-30,2024-11-29,-8.542730029426364,-6.669705905809906,0.00019495729382210017,0.0012687718345687977,1.026682467177125,1.1530776679190411e-06
2024-12-01,2024-11-30,-8.44716475464655,-7.830836416079096,0.00021450773607120002,0.0003972930389933572,0.15625167229207504,3.341046696434477e-08
2024-12-02,2024-12-01,-6.838616206811213,-7.39410264573813,0.0010715852264698005,0.0006148681854461676,0.18730197907098445,2.0859045556138276e-07
2024-12-03,2024-12-02,-7.216757398881999,-7.481760977169896,0.0007341792136382002,0.0005632646455251523,0.03843200767924371,2.9211789593269694e-08
2024-12-04,2024-12-03,-6.986945786320486,-7.016494846228421,0.0009238639048256,0.0008969639858833139,0.0004409021938367452,7.236056391015643e-10
2024-12-05,2024-12-04,-5.927662017422849,-7.059033370680285,0.0026647047448609003,0.0008596086153976126,0.9685330533984977,3.258372036603342e-06
2024-12-06,2024-12-05,-7.050258669563131,-5.993650293791802,0.0008671846140276002,0.0024945416008025417,0.4042412550888448,2.6482907624052175e-06
2024-12-07,2024-12-06,-8.608280322002438,-7.270431108459964,0.00018258763251929985,0.00069581195866879,0.6002587683130955,2.633992089515983e-07
2024-12-08,2024-12-07,-8.072488900461895,-7.453066333805225,0.0003120057625974003,0.0005796614488049281,0.1576778006646231,7.16395663592226e-08
2024-12-09,2024-12-08,-6.54258376213653,-7.541843845306969,0.0014407611017576995,0.0005304187095458861,0.7170108631619607,8.287232710579272e-07
2024-12-10,2024-12-09,-6.556886875110395,-6.862696695282333,0.0014203004075789996,0.0010460891418858937,0.05191421589450851,1.400340713716363e-07
2024-12-11,2024-12-10,-7.239827666844698,-7.1796328613427995,0.0007174353873604999,0.0007619475311988362,0.0017759037090083751,1.981330949084744e-09
2024-12-12,2024-12-11,-7.1621144016144465,-7.255580296218472,0.0007754132835788003,0.000706222442157805,0.004507247416611904,4.787372536545316e-09
2024-12-13,2024-12-12,-7.538970091501297,-6.585355480664103,0.0005319451946516997,0.001380436561863944,0.338960283947209,7.199376002337034e-07
2024-12-14,2024-12-13,-8.384657162464817,-7.136031357352319,0.00022834403006559997,0.0007959044974845474,0.5355246756395524,3.221248841768141e-07
2024-12-15,2024-12-14,-8.014688118812776,-7.752355651535039,0.0003305713229383998,0.00042972905542635806,0.03158774996953673,9.832255912153492e-09
2024-12-16,2024-12-15,-7.236201991624658,-7.406240607360143,0.0007200412963015002,0.0006074500506026403,0.01531197737436707,1.2676788608021038e-08
2024-12-17,2024-12-16,-7.292001310461847,-6.737689631964459,0.0006809638680199002,0.001185382665603004,0.12877925789862754,2.5443832335518415e-07
2024-12-18,2024-12-17,-6.704567098310052,-7.282692311755417,0.0012253030249004,0.0006873325568533476,0.20456779944001457,2.8941222449076455e-07
2024-12-19,2024-12-18,-6.459120288586987,-7.114268344331656,0.0015661728847088004,0.0008134156338279745,0.2702793973712416,5.666434787536585e-07
2024-12-20,2024-12-19,-6.1361042206094965,-6.9846672986954585,0.0021633350993166003,0.000925971317244793,0.4877241539255406,1.531069129183047e-06
2024-12-21,2024-12-20,-7.7744650577961645,-7.161474200344748,0.00042033226269159985,0.0007759098630859434,0.154719128370717,1.2643542990219946e-07
2024-12-22,2024-12-21,-7.173190406730881,-7.40056243989368,0.0007668721899973999,0.0006109090648549,0.02792471816282882,2.4324496404215097e-08
2024-12-23,2024-12-22,-6.679392190342277,-7.269511294685477,0.0012565414785517,0.0006964522705315166,0.2140840712346832,3.1369992094067613e-07
2024-12-24,2024-12-23,-6.806880052770344,-6.54156312707747,0.0011061386160472004,0.0014422323437227327,0.03227978307528456,1.1295899378283481e-07
2024-12-25,2024-12-24,-8.388613500350928,-7.00395275416292,0.00022744240866389982,0.000908284634685167,0.6350695662181527,4.6354613673359433e-07
2024-12-26,2024-12-25,-7.291376464377446,-7.267259084375138,0.0006813894985894,0.0006980225952027916,0.0002885034805324427,2.7665990295041927e-10
2024-12-27,2024-12-26,-7.235484363898412,-7.441939546299,0.000720558203351,0.0005861472346372432,0.02285741661847962,1.806630851057052e-08
2024-12-28,2024-12-27,-9.647303170681537,-6.993096994232014,6.459954628311741e-05,0.0009181984683675943,1.72456094339059,7.286311197837809e-07
2024-12-29,2024-12-28,-8.662492268950343,-7.890381727707876,0.00017295272461189998,0.0003743266568531907,0.2341475755860869,4.0551460586319936e-08
2024-12-30,2024-12-29,-6.575410065716856,-7.0896133432267145,0.0013942340735421997,0.0008337196666488714,0.15810224925762606,3.141764003349796e-07
2024-12-31,2024-12-30,-7.632818399836694,-6.897819196109274,0.0004842939989395001,0.0010099856096424092,0.21450509605432422,2.7635166956341887e-07
2025-01-01,2024-12-31,-8.1728798995656,-7.708406294915845,0.00028220412550629994,0.00044903653899913855,0.09293952701929431,2.7833054191845477e-08
2025-01-02,2025-01-01,-7.634987296790435,-7.10508507464095,0.0004832447534245,0.0008209198528602965,0.11856479727725011,1.1402447277897506e-07
2025-01-03,2025-01-02,-8.696539431723991,-7.35397956561324,0.00016716329118890002,0.0006400402035009812,0.6037362174663374,2.2361257419780768e-07
2025-01-04,2025-01-03,-9.171557411636146,-7.683336286723768,0.00010395448367060009,0.00046043618628043595,0.7139952152005087,1.2707920429560743e-07
2025-01-05,2025-01-04,-9.467809077681563,-7.720562238029546,7.730058166067397e-05,0.0004436111187331395,0.9215000559738216,1.3418340957031812e-07
2025-01-06,2025-01-05,-7.52715911165198,-7.835400214884835,0.0005382652381096998,0.0003954840046707301,0.05278790337629413,2.038648062235357e-08
2025-01-07,2025-01-06,-7.313187566380257,-7.438989910825059,0.0006666885474991001,0.0005878787076652463,0.008255626018284445,6.210990854637693e-09
2025-01-08,2025-01-07,-7.343520093101871,-6.820444405689192,0.0006467698191789001,0.0010912358630801576,0.11577052249977715,1.975500641812345e-07
2025-01-09,2025-01-08,-6.700926329438809,-7.747254228354863,0.0012297722006926997,0.00043192688645753375,0.8008484509081082,6.365571454470108e-07
2025-01-10,2025-01-09,-6.832337297096955,-7.294155603381456,0.0010783347811051,0.0006794984514155703,0.12513854426162374,1.590704178802153e-07
2025-01-11,2025-01-10,-9.16312570058207,-7.173358128104856,0.00010483470350450001,0.0007667435799256607,1.1264948859839525,4.3812336068512336e-07
2025-01-12,2025-01-11,-8.885182290999587,-7.838396337930846,0.00013842494521909999,0.0003943008592397206,0.3978503924909016,6.547248337588803e-08
2025-01-13,2025-01-12,-6.878707620288706,-7.314632554315941,0.0010294736566754002,0.0006657258862755342,0.11046769281747326,1.323124404708736e-07
2025-01-14,2025-01-13,-7.412287032964815,-7.761552660998506,0.0006037882306800998,0.00042579495196074413,0.06876008151771407,3.168160726926622e-08
2025-01-15,2025-01-14,-7.1493601415864205,-7.631196976927821,0.0007853664439002,0.00048507988127564726,0.1372086297690731,9.017201969286945e-08
2025-01-16,2025-01-15,-7.103753580416022,-7.673306310121513,0.0008220136309215003,0.00046507758812107196,0.1979234402274761,1.274033386500292e-07
2025-01-17,2025-01-16,-6.94581212746871,-7.283589092528459,0.0009626582136730999,0.0006867164465309119,0.06405078837967437,7.614385885355346e-08
2025-01-18,2025-01-17,-7.367795927137095,-7.226084775218982,0.0006312579855130001,0.0007273630855266636,0.009583073502831052,9.236190248636275e-09
2025-01-19,2025-01-18,-6.522372823536299,-7.8273515200548935,0.0014701764909372005,0.00039867997919294123,1.382631163280097,1.1481047746801156e-06
2025-01-20,2025-01-19,-5.1280705350160884,-6.93451223467805,0.005927987290217199,0.0009735978401807215,3.282301040608049,2.454597482263275e-05
2025-01-21,2025-01-20,-6.725785537124217,-6.702471149051597,0.0011995778963322995,0.0012278738911282523,0.00026968234516333567,8.006633214925921e-10
2025-01-22,2025-01-21,-7.974673031461986,-7.068504303416475,0.0003440673855795,0.0008515057514293892,0.31023815986671766,2.5749369513640605e-07
2025-01-23,2025-01-22,-6.587354861517407,-7.2409312351811455,0.0013776793007590005,0.0007166440850919339,0.2688272813415322,4.3696755635200524e-07
2025-01-24,2025-01-23,-7.651656682385547,-7.173948454625877,0.0004752561280128999,0.0007662910844287951,0.09791140596427095,8.470134585600204e-08
2025-01-25,2025-01-24,-8.858603923738858,-7.287223500323647,0.0001421533826599,0.0006842251688263672,0.7791387292488134,2.938418213577041e-07
2025-01-26,2025-01-25,-7.957754761816732,-7.856233479365365,0.00034993793008689995,0.00038733001384479057,0.0049832586279436875,1.3981679277571077e-09
2025-01-27,2025-01-26,-6.349061457034485,-7.3620751665233,0.0017483873030615003,0.0006348796106818759,0.7408739540241649,1.239899380988596e-06
2025-01-28,2025-01-27,-7.5627213249395355,-6.713691867994682,0.0005194597000444,0.0012141732724413644,0.27685946197940225,4.826269476725523e-07
2025-01-29,2025-01-28,-8.23476725879742,-7.815009957263394,0.0002652687065333001,0.00040363080078779104,0.07696368988430224,1.9144069126488632e-08
2025-01-30,2025-01-29,-8.079741061070353,-7.278624531230275,0.00030975123168760024,0.000690134169151233,0.24994416459665603,1.4469117911346194e-07
2025-01-31,2025-01-30,-7.304415552516962,-7.344271717547259,0.0006725624740974001,0.0006462838738193491,0.0008049086503014724,6.905648325735836e-10
2025-02-01,2025-01-31,-8.797811136674646,-6.502751421690404,0.0001510633705493999,0.001499308283315059,1.3958151514444799,1.8177643447984802e-06
2025-02-02,2025-02-01,-6.8104147883884405,-7.643279723745009,0.0011022356105925,0.0004792540507787842,0.46703316422459507,3.8810602386793033e-07
2025-02-03,2025-02-02,-5.615577100902469,-6.965109442662751,0.003640708035861902,0.0009442595876883579,1.5060893514359242,7.2708342336575135e-06
2025-02-04,2025-02-03,-6.702523283688939,-7.068246090446338,0.0012278098780369004,0.0008517256496476189,0.07583273919725064,1.4143934684316125e-07
2025-02-05,2025-02-04,-7.951543485352089,-7.516374678028018,0.00035211825560869996,0.0005441015378705588,0.08232428545640857,3.685758066803657e-08
2025-02-06,2025-02-05,-7.710560531660843,-7.05673046187898,0.0004480702491691999,0.0008615904968138769,0.17388025466799073,1.70998995212115e-07
2025-02-07,2025-02-06,-7.060549595230205,-7.473908821340713,0.0008583062433054,0.0005677048972550167,0.09852872177706629,8.44491423262946e-08
2025-02-08,2025-02-07,-9.23855954949455,-6.740660923532947,9.721752644865937e-05,0.0011818657755236124,1.5801563748839098,1.1764618242213614e-06
2025-02-09,2025-02-08,-7.829000615696909,-7.8542088769481895,0.00039802305958720004,0.00038811499749882866,0.00032040834244551064,9.81696943470222e-11
2025-02-10,2025-02-09,-7.658232305453152,-7.224226801173223,0.0004721412751272998,0.0007287157634925639,0.08191424180136009,6.583046807989702e-08
2025-02-11,2025-02-10,-7.550045805187608,-7.156293162238005,0.0005260860290949,0.0007799403135970017,0.0682735677836599,6.444199776007397e-08
2025-02-12,2025-02-11,-7.5434319510193575,-7.389418068132259,0.0005295770170884999,0.0006177553404491599,0.011274025676712984,7.775416710697104e-09
2025-02-13,2025-02-12,-8.165089627577647,-7.302256994080945,0.00028441115792979986,0.0006740158074878341,0.2847978345701505,1.5179178295723867e-07
2025-02-14,2025-02-13,-7.889337572353864,-7.425927140435815,0.00037471771616390004,0.0005956084079769478,0.09254485687225333,4.8792697729646825e-08
2025-02-15,2025-02-14,-10.185734577946551,-6.902875848963664,3.770436913890885e-05,0.0010048913538230275,2.3203796661900555,9.354506633423575e-07
2025-02-16,2025-02-15,-8.97115841664767,-7.7812018050972185,0.00012702096369700004,0.00041751010720288075,0.49419124223886657,8.438394249478015e-08
2025-02-17,2025-02-16,-8.082357966685958,-7.657182466255208,0.00030894170164380005,0.0004726372078241378,0.07883063202853657,2.6796218743637e-08
2025-02-18,2025-02-17,-7.708560627309382,-7.856137277340422,0.00044896724346269986,0.0003873672775688376,0.01144542942356841,3.7945557981249926e-09
2025-02-19,2025-02-18,-8.300350146683039,-7.765787969876787,0.00024842982499789985,0.00042399539235578033,0.12048804035163752,3.082326844169447e-08
2025-02-20,2025-02-19,-8.578627687974237,-8.016328684751764,0.00018808290882230016,0.0003300294435015914,0.13219649429786884,2.014881870745922e-08
2025-02-21,2025-02-20,-7.481807168308371,-7.622510330657783,0.0005632386282908001,0.000489311953261287,0.010379719293904355,5.46515328091923e-09
2025-02-22,2025-02-21,-10.036665797993832,-6.702786260285328,4.376545291696464e-05,0.001227487035226074,2.3695341296475947,1.4011967844243815e-06
2025-02-23,2025-02-22,-9.310288036836676,-7.669105653925678,9.04884774067645e-05,0.0004670353281908571,0.8349333746875711,1.417875308354177e-07
2025-02-24,2025-02-23,-7.41719156570895,-7.524275505847585,0.0006008341815690002,0.0005398196229140564,0.005943717179226482,3.722776367857588e-09
2025-02-25,2025-02-24,-6.500526065461399,-7.857291291666245,0.0015026484935429004,0.0003869205080199801,1.5268443887819023,1.244848937679034e-06
2025-02-26,2025-02-25,-6.832062217928646,-7.195173436427003,0.0010786314493415998,0.0007501979623766585,0.07468448297874053,1.0786855535995026e-07
2025-02-27,2025-02-26,-6.894480374214421,-7.181149620082086,0.0010133634075042,0.0007607927166309499,0.04531429203129411,6.379195388819088e-08
2025-02-28,2025-02-27,-5.991658581169693,-7.37259284385505,0.0024995149619042004,0.0006282371446824548,1.5976822282353598,3.5016806692261806e-06
2025-03-01,2025-02-28,-7.4922807855251605,-6.808425581562206,0.0005573702676228998,0.0011044303673820922,0.18852288933030747,2.992747527485375e-07
2025-03-02,2025-03-01,-5.5060953343152566,-7.6728721313428006,0.004061936964377399,0.00046527955878280353,5.563321301401375,1.2935944493218442e-05
2025-03-03,2025-03-02,-5.274351962432884,-7.554564097536096,0.005121274411368503,0.0005237143805504889,6.498540795282477,2.1137558236975333e-05
2025-03-04,2025-03-03,-5.83451659088943,-6.155850281757354,0.002924836811223401,0.002121036739521379,0.05763194363911461,6.460945552681761e-07
2025-03-05,2025-03-04,-6.9107540529918,-7.200878535636552,0.0009970057178219996,0.0007459301941706664,0.04646933263994324,6.303891857679114e-08
2025-03-06,2025-03-05,-6.589662121131858,-7.107234793265576,0.0013745043011294002,0.0008191570016591946,0.16037701339712962,3.084106230288502e-07
2025-03-07,2025-03-06,-5.269273973963913,-6.281780018002711,0.005147346324188098,0.001870068873579484,0.7399841030682397,1.0740547488267697e-05
2025-03-08,2025-03-07,-8.69614196503816,-6.8076846684016985,0.0001672297462341999,0.001105248957590832,1.0397624211110519,8.798800408741179e-07
2025-03-09,2025-03-08,-6.858599047821593,-7.725929498116486,0.0010503844407019002,0.0004412365207245106,0.5132166107744718,3.7106118841278024e-07
2025-03-10,2025-03-09,-6.00034416934617,-6.369249997075641,0.002477899212940801,0.0017134438316606135,0.07724555613244855,5.843920299682366e-07
2025-03-11,2025-03-10,-6.267886157442407,-6.60698220701416,0.0018962326870494,0.0013509027490498202,0.0645820819705345,2.973847412786257e-07
2025-03-12,2025-03-11,-6.682838741972847,-7.456331546009749,0.0012522181979544,0.0005777718178696696,0.39383007757964084,4.5487791960939677e-07
2025-03-13,2025-03-12,-7.207545428051987,-6.8735727586752065,0.0007409736983873998,0.0010347734566620332,0.05004604950608549,8.6318297962233e-08
2025-03-14,2025-03-13,-7.677781127628595,-6.612257344716006,0.0004630011002048001,0.0013437953138580407,0.4100711711757523,7.757984468050304e-07
2025-03-15,2025-03-14,-9.278558992734352,-7.5796948766278724,9.340562471690321e-05,0.0005107170309455774,0.8817554253209856,1.7414880976855355e-07
2025-03-16,2025-03-15,-7.379723891988884,-7.819380199787027,0.0006237730909723002,0.00040187068516578183,0.11251721164540296,4.9240677702720765e-08
2025-03-17,2025-03-16,-7.9024689043624905,-7.124371962800253,0.0003698293391169,0.0008052385711297776,0.23737622406120495,1.8958119932204387e-07
2025-03-18,2025-03-17,-7.44465996954306,-7.5109689983607355,0.0005845548330609,0.0005470507405315499,0.0022478396681087087,1.4065569564500556e-09
2025-03-19,2025-03-18,-7.431960059563908,-7.3635590750355275,0.0005920259677712002,0.0006339382060752465,0.0022869196385018054,1.7566357196551633e-09
2025-03-20,2025-03-19,-7.164610812800322,-7.407175540178151,0.0007734799473890997,0.0006068823910181681,0.03194896981491535,2.7754745788765707e-08
2025-03-21,2025-03-20,-8.124391920295196,-7.221400359481317,0.00029622480359289984,0.0007307783496246393,0.3083468415355002,1.8883678436875912e-07
2025-03-22,2025-03-21,-10.291882868139524,-7.4453223849994785,3.390721046407704e-05,0.0005841677431256887,1.9046042643291279,3.027866538050406e-07
2025-03-23,2025-03-22,-8.875919576326854,-7.498976948711892,0.00013971309265129993,0.0005536504933623107,0.6292916620535118,1.713441717073879e-07
2025-03-24,2025-03-23,-7.783297341938293,-7.468015058450356,0.0004166361154525001,0.0005710606947344257,0.044865226835093974,2.3846950686399712e-08
2025-03-25,2025-03-24,-8.350332806386326,-7.79504552066374,0.00023631785724779998,0.0004117700396366096,0.12919475132066172,3.078346830499611e-08
2025-03-26,2025-03-25,-7.9341848345935775,-7.425588102105636,0.0003582839123543001,0.0005958103762925942,0.10993562566034054,5.6418821071029724e-08
2025-03-27,2025-03-26,-8.316552376180587,-7.070562819439897,0.00024443714049819995,0.0008497547160815289,0.533645755766873,3.664093673100792e-07
2025-03-28,2025-03-27,-8.13190688518854,-8.159924369775458,0.00029400702828250014,0.00028588401545209243,0.0003961711266200485,6.598333744296822e-11
2025-03-29,2025-03-28,-8.139896010201063,-6.843496837848826,0.0002916675271061001,0.0010663679564954483,0.5699141424692646,6.001607552960405e-07
2025-03-30,2025-03-29,-8.643929174964677,-7.627870533661951,0.0001761932462948999,0.00048669615871735935,0.3780777510432669,9.641205862282954e-08
2025-03-31,2025-03-30,-7.260236072237517,-7.861793942110273,0.0007029420709099002,0.00038518225652891923,0.22340155257975414,1.0097129963543545e-07
2025-04-01,2025-03-31,-7.827268802739685,-7.338687084316302,0.00039871295829440017,0.0006499032291971328,0.10207766525437334,6.309655219618821e-08
2025-04-02,2025-04-01,-6.5953640045622475,-7.962635748028483,0.0013666893390043003,0.0003482340495666132,1.5573560987634725,1.0372511765836029e-06
2025-04-03,2025-04-02,-7.328462984827862,-7.027802773477696,0.0006565819884410999,0.0008868783138787237,0.040989526131402165,5.3036397510071955e-08
2025-04-04,2025-04-03,-6.732095507980359,-6.4302664970201215,0.0011920324256524998,0.0016120211783977765,0.04129352152630816,1.7639055243253322e-07
2025-04-05,2025-04-04,-8.685442381006029,-6.07489258174331,0.00016902864151069986,0.0022998932233771726,1.68404396518451,4.540583866252977e-06
2025-04-06,2025-04-05,-6.802566856403845,-7.182202822308033,0.0011109199130307,0.0007599918698491434,0.08211633820400088,1.231504914912365e-07
2025-04-07,2025-04-06,-5.833963642733379,-6.667106387060251,0.0029264545415642012,0.0012720743213201966,0.46739454540735914,2.7369739131346015e-06
2025-04-08,2025-04-07,-6.59688911820073,-6.688109149819419,0.0013646065710863995,0.0012456358583819193,0.004289986299409243,1.415403048141197e-08
2025-04-09,2025-04-08,-5.526820271461712,-7.065329692248255,0.003978619928458198,0.0008542132464457591,2.1191326600970974,9.76191711460398e-06
2025-04-10,2025-04-09,-6.572036995363716,-8.539637291317113,0.0013989448636076997,0.00019556117902241828,4.185886174378782,1.448132292326048e-06
2025-04-11,2025-04-10,-6.743322639771665,-6.363968668377786,0.0011787241670868,0.0017225170299226518,0.06365733570337229,2.957106776712115e-07
2025-04-12,2025-04-11,-8.281452487728691,-6.795903007230203,0.00025316920767979976,0.0011183476369041102,0.7119274659188775,7.485337143950452e-07
2025-04-13,2025-04-12,-7.602082209195321,-7.489216890583669,0.0004994104729888999,0.0005590806103836941,0.006136296689514875,3.560525296713613e-09
2025-04-14,2025-04-13,-7.106486207540812,-7.126882958925292,0.0008197704404741002,0.0008032191566299814,0.00020943267735185067,2.73944996888586e-10
2025-04-15,2025-04-14,-8.607093821390546,-7.454717479036393,0.0001828044014298001,0.0005787051332932054,0.4682616858986257,1.567373894899799e-07
2025-04-16,2025-04-15,-7.050669103099706,-7.715867139234616,0.0008668287654106998,0.00044569881389455306,0.27967739072285447,1.7735043606399212e-07
2025-04-17,2025-04-16,-8.535516200713309,-7.830289682211177,0.0001963687672890001,0.0003975103119430913,0.1992233079928314,4.045792098583377e-08
2025-04-18,2025-04-17,-10.45754543390908,-7.875201950692296,2.8730668010834532e-05,0.00038005219831434365,1.657940363273235,1.234268176547995e-07
2025-04-19,2025-04-18,-9.287021659674924,-7.974715863207246,9.261849931222495e-05,0.00034405264888849,0.581504631853986,6.321913157313962e-08
2025-04-20,2025-04-19,-8.911039371634327,-7.769634812142781,0.00013489155864249998,0.0004223674821243318,0.4607748529313582,8.264240658173203e-08
2025-04-21,2025-04-20,-7.166502196869486,-8.135053035696334,0.0007720183823648999,0.00029308349147585483,0.6655730248713299,2.293786297109015e-07
2025-04-22,2025-04-21,-6.974153835274231,-7.523766197371112,0.0009357578377864,0.00054009462764895,0.18296877577090442,1.5654937585627187e-07
2025-04-23,2025-04-22,-8.146095826200547,-8.089363913829137,0.00028986483605569996,0.000306784836674906,0.0015792676471364508,2.8628642095393283e-10
2025-04-24,2025-04-23,-8.609129846634158,-6.616495468451558,0.00018243258569539995,0.0013381121944308575,1.1289702346385022,1.3355953580469403e-06
2025-04-25,2025-04-24,-7.563296604484018,-7.577913119575996,0.0005191609514449999,0.0005116278157746716,0.00010734073776452746,5.674813302757212e-11
2025-04-26,2025-04-25,-9.442959276207311,-7.001344469023695,7.924555174305987e-05,0.0009106567922868672,1.528635124510883,6.912446509025926e-07
2025-04-27,2025-04-26,-8.862573167699939,-7.727720465939003,0.00014159025953009994,0.00044044698753907855,0.45632232554985186,8.931534387623264e-08
2025-04-28,2025-04-27,-7.609348999298902,-7.754982459719375,0.0004957945160184,0.00042860172092049916,0.011138610574475516,4.514871713068491e-09
2025-04-29,2025-04-28,-8.674199352022766,-7.528595346016219,0.00017093975866769987,0.0005374927179704311,0.4636358995547749,1.3436107197358974e-07
2025-04-30,2025-04-29,-7.6899422917522875,-7.857621679724669,0.0004574045669894999,0.0003867926952196449,0.014877972564207642,4.98603643484245e-09
2025-05-01,2025-04-30,-8.162937058806,-7.797202960526212,0.00028502403189670006,0.0004108826281515901,0.0594214021461017,1.584038625125142e-08
2025-05-02,2025-05-01,-8.279767068262098,-7.388527617476061,0.00025359626377399985,0.0006183056660799791,0.3013866266433691,1.3301294813038465e-07
2025-05-03,2025-05-02,-9.543385779829539,-7.8939842201228485,7.167376478987664e-05,0.00037298057399358364,0.8415666497164822,9.07857932725191e-08
2025-05-04,2025-05-03,-8.702354648525084,-7.734780395340372,0.0001661940213979001,0.00043734841362860516,0.3475781087346661,7.352470442600305e-08
2025-05-05,2025-05-04,-8.125938287003297,-8.482791526204418,0.0002957670854097998,0.0002070000493683648,0.07197271243379744,7.879586687581417e-09
2025-05-06,2025-05-05,-7.6499466538761745,-7.222159547550157,0.0004760695248087001,0.0007302237619654418,0.07973735008734417,6.45943762647253e-08
2025-05-07,2025-05-06,-8.357542843360031,-8.287327101745602,0.00023462012447220002,0.0002516862963343399,0.0024084540109734487,2.9125422202809583e-10
2025-05-08,2025-05-07,-7.391606402883953,-7.60507563010595,0.0006164049630473999,0.000497917762506082,0.024496127033356352,1.4039216692118496e-08
2025-05-09,2025-05-08,-8.03500099813226,-7.390233968612489,0.0003239242071352999,0.0006172515191321991,0.16955189373886626,8.604091196332625e-08
2025-05-10,2025-05-09,-8.271375930575983,-8.022991833301795,0.00025573317797209996,0.0003278377182978924,0.02844443106930039,5.199064735593827e-09
2025-05-11,2025-05-10,-8.365717294257118,-7.916030551421808,0.0002327100513210001,0.00036484770011355476,0.08751476659915203,1.7460358228424527e-08
2025-05-12,2025-05-11,-7.462015933970512,-7.698748760742972,0.0005744968556006001,0.0004533941326556102,0.030369650988848917,1.4665869504690981e-08
